Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
nice location fantastic view,room clean room view singapore eye lovely location near city hall mrt station plenty food restaurants choose would definitely stay hotel,5,2,nice location fantastic viewroom clean room view singapore eye lovely location near city hall mrt station plenty food restaurants choose would definitely stay hotel,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.9393}",0.9393,2
holiday lifetime,stayed hotel april sisters special birthday used live singapore went back reminisce old times disappointed stay excellent lovely staff rooms breakfast lots choose fantastic holiday,5,2,holiday lifetimestayed hotel april sisters special birthday used live singapore went back reminisce old times disappointed stay excellent lovely staff rooms breakfast lots choose fantastic holiday,"{'neg': 0.075, 'neu': 0.46, 'pos': 0.465, 'compound': 0.9442}",0.9442,2
outstanding,switched carlton spending disapointing night another hotel time arrive carlton encounter welcoming pleasant staff would like recognize samira safuan ensuring stay exceptionally comfortable carlton first choice,5,2,outstandingswitched carlton spending disapointing night another hotel time arrive carlton encounter welcoming pleasant staff would like recognize samira safuan ensuring stay exceptionally comfortable carlton first choice,"{'neg': 0.0, 'neu': 0.593, 'pos': 0.407, 'compound': 0.9245}",0.9245,2
perfect location,flew singapore got hotel allowed us check immediately without waiting noon great hotel located near public transport shopping centre rooms spacious comfortable clean well appointed nicely designed breakfast ok wifi excellent marina bay walking distance,5,2,perfect locationflew singapore got hotel allowed us check immediately without waiting noon great hotel located near public transport shopping centre rooms spacious comfortable clean well appointed nicely designed breakfast ok wifi excellent marina bay walking distance,"{'neg': 0.063, 'neu': 0.54, 'pos': 0.397, 'compound': 0.946}",0.946,2
great location,hotel great location always try stay city hall area walking distance everything need hotel beautiful rooms decent size beds comfy would stay,5,2,great locationhotel great location always try stay city hall area walking distance everything need hotel beautiful rooms decent size beds comfy would stay,"{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.9201}",0.9201,2
wrong room type reserved,nice room eventually got accessible room reserved lacking meal options buffet breakfast optional extra room account cafe limited choices ate two coffee sachets days,4,2,wrong room type reservednice room eventually got accessible room reserved lacking meal options buffet breakfast optional extra room account cafe limited choices ate two coffee sachets days,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.6124}",-0.6124,0
one best hotels singapore,stayed hotel teenage sons everything perfect nearby restaurants raffles mall across hotel min walk subway good service honest staff left smart phone inside hotel even cleaned room phone still left inside definitely come back hotel,5,2,one best hotels singaporestayed hotel teenage sons everything perfect nearby restaurants raffles mall across hotel min walk subway good service honest staff left smart phone inside hotel even cleaned room phone still left inside definitely come back hotel,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.9612}",0.9612,2
great hotel excellent location,stayed carlton five nights april first visit singapore surprise things planned see walking distance comfortable room friendly service clean carton probably first choice next time going singapore return singapore one fabulous citys ever visited,4,2,great hotel excellent locationstayed carlton five nights april first visit singapore surprise things planned see walking distance comfortable room friendly service clean carton probably first choice next time going singapore return singapore one fabulous citys ever visited,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.9702}",0.9702,2
gave another chance,despite swearing never stay well location simply fantastic occasion took advantage location eat breakfast partake anything accommodation way go tab accommodation recommended approach,4,2,gave another chancedespite swearing never stay well location simply fantastic occasion took advantage location eat breakfast partake anything accommodation way go tab accommodation recommended approach,"{'neg': 0.122, 'neu': 0.641, 'pos': 0.237, 'compound': 0.5553}",0.5553,2
highly recommended well done,excellent stay carlton property well maintained large spaces roomy layout situated right heart city location great value price rooms bare minimum need fuss frills beds comfortable ordered room service food surprisingly top notch service solid pre booking day use room went without hitch staff friendly already thinking book another stay four star hotel surely performs expectations room tip choose studio rooms well worth upgrade free standing bathtub provides relaxing soak end day situated old tower refreshed long ago,5,2,highly recommended well doneexcellent stay carlton property well maintained large spaces roomy layout situated right heart city location great value price rooms bare minimum need fuss frills beds comfortable ordered room service food surprisingly top notch service solid pre booking day use room went without hitch staff friendly already thinking book another stay four star hotel surely performs expectations room tip choose studio rooms well worth upgrade free standing bathtub provides relaxing soak end day situated old tower refreshed long ago,"{'neg': 0.025, 'neu': 0.631, 'pos': 0.344, 'compound': 0.9823}",0.9823,2
