Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
awesome experience,front desk team calm friendly check breeze explained food delivered time wanted breakfast delivered room great chill relax away buzz walking distance bugis bugis junction,5,2,awesome experiencefront desk team calm friendly check breeze explained food delivered time wanted breakfast delivered room great chill relax away buzz walking distance bugis bugis junction,"{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.9485}",0.9485,2
exceeded expectations,booked day stay personal time room clean window view even though booked one without window guess free upgrade pleasant stay definitely recommend place,5,2,exceeded expectationsbooked day stay personal time room clean window view even though booked one without window guess free upgrade pleasant stay definitely recommend place,"{'neg': 0.082, 'neu': 0.577, 'pos': 0.34, 'compound': 0.8175}",0.8175,2
awesome experience,big shout daryl front office made sure hotel reservation taken care change date due personal issue personally arranged prepared birthday surprise partner expect definitely come back like always actofgrace,5,2,awesome experiencebig shout daryl front office made sure hotel reservation taken care change date due personal issue personally arranged prepared birthday surprise partner expect definitely come back like always actofgrace,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.9501}",0.9501,2
,peaceful night stay definitely come back room spacious comfy pillow bed worth value easy access town transportation staff friendly welcoming property deserves star rating recommended,5,2,peaceful night stay definitely come back room spacious comfy pillow bed worth value easy access town transportation staff friendly welcoming property deserves star rating recommended,"{'neg': 0.0, 'neu': 0.447, 'pos': 0.553, 'compound': 0.9584}",0.9584,2
excellent stay,impromptu stay using srv vouchers check early got upgraded room higher floor awesome decor love vibe whole room hotel super quiet considering quite many people staying comfy bed love amenities given friendly staff overall excellent experience thank hotel g,5,2,excellent stayimpromptu stay using srv vouchers check early got upgraded room higher floor awesome decor love vibe whole room hotel super quiet considering quite many people staying comfy bed love amenities given friendly staff overall excellent experience thank hotel g,"{'neg': 0.0, 'neu': 0.512, 'pos': 0.488, 'compound': 0.9842}",0.9842,2
birthday staycation,good experience hotel g daryl ziwei bella best customer service provider ever felt welcome heartwarming experiences keep coming hotel g services,5,2,birthday staycationgood experience hotel g daryl ziwei bella best customer service provider ever felt welcome heartwarming experiences keep coming hotel g services,"{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.8834}",0.8834,2
weekend getaway,stay hotel g wonderful stay smooth delightful pre arrival departure thank dayana taking care reservation bobby upgrading us also anniversary stay upon check zi wei greeted warmly boyfriend checked first friendly professional throughout registration process boyfriend entered room sent picture bottle red wine arranged howard surprise room cozy comfy could stay bed day although hoped could channels movies everything perfect lovely enjoyable stay thank team hotel g definitely come back next time take care,5,2,weekend getawaystay hotel g wonderful stay smooth delightful pre arrival departure thank dayana taking care reservation bobby upgrading us also anniversary stay upon check zi wei greeted warmly boyfriend checked first friendly professional throughout registration process boyfriend entered room sent picture bottle red wine arranged howard surprise room cozy comfy could stay bed day although hoped could channels movies everything perfect lovely enjoyable stay thank team hotel g definitely come back next time take care,"{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.9916}",0.9916,2
exceptional night stay hotel g,night stay hotel g memorable one pre arrival experience dayana reservation bobby front office prompt replies updates room ready check day awesome allows us plan time better especially kind gesture early check upon arrival ziwei front office welcome us hotel professionally vcheck us warmly addition howard front office manager stopped chat us enter room surprise howard arrange amenity us anniversary stay thoughtful room great comparable star hotel room standard overall stay magnificent staffs encountered would,5,2,exceptional night stay hotel gnight stay hotel g memorable one pre arrival experience dayana reservation bobby front office prompt replies updates room ready check day awesome allows us plan time better especially kind gesture early check upon arrival ziwei front office welcome us hotel professionally vcheck us warmly addition howard front office manager stopped chat us enter room surprise howard arrange amenity us anniversary stay thoughtful room great comparable star hotel room standard overall stay magnificent staffs encountered would,"{'neg': 0.019, 'neu': 0.667, 'pos': 0.314, 'compound': 0.9829}",0.9829,2
review hotel g singapore,great room service service staff polite professional smooth effortless check menu restaurants great toiletries great wi fi reception wonderful definitely would love come,5,2,review hotel g singaporegreat room service service staff polite professional smooth effortless check menu restaurants great toiletries great wi fi reception wonderful definitely would love come,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.9628}",0.9628,2
awesome experience,great environment friendly staffs prompt email reply team shyidah dayana hema shawn zi wei feel thankful place special occasion definitely back staying soon thanks personlized service birthday arrangement,5,2,awesome experiencegreat environment friendly staffs prompt email reply team shyidah dayana hema shawn zi wei feel thankful place special occasion definitely back staying soon thanks personlized service birthday arrangement,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.9601}",0.9601,2
