Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
excellent stay,excellent place location could better much space cleanliness good would definitely come back stay love simplicity room definitely would hope space possible,4,2,excellent stayexcellent place location could better much space cleanliness good would definitely come back stay love simplicity room definitely would hope space possible,"{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.9682}",0.9682,2
bad experience,bad experience customer service bad room bad noisy water clot ask change room front desk seems unwillingly sharp buzzing sound everytime night time affects sleep,1,0,bad experiencebad experience customer service bad room bad noisy water clot ask change room front desk seems unwillingly sharp buzzing sound everytime night time affects sleep,"{'neg': 0.357, 'neu': 0.643, 'pos': 0.0, 'compound': -0.9042}",-0.9042,0
sustainable hi tech hotel,highly recommend hotel great location near mrt good price fast check hassle free ai robot housekeepers amazing food right unique great experience staying hotel,4,2,sustainable hi tech hotelhighly recommend hotel great location near mrt good price fast check hassle free ai robot housekeepers amazing food right unique great experience staying hotel,"{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.967}",0.967,2
priced valued serviced,room cleaned every days expect bit info pointed check room description hand towels provided requested expect front desk helpful anything booking cab,1,0,priced valued servicedroom cleaned every days expect bit info pointed check room description hand towels provided requested expect front desk helpful anything booking cab,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.836}",0.836,2
comfy hotel,love hotel cleanliness comfort also location easy go everywhere near bus stop mrt easy walk ion bed comfy big window much fun yoshi yolanda,5,2,comfy hotellove hotel cleanliness comfort also location easy go everywhere near bus stop mrt easy walk ion bed comfy big window much fun yoshi yolanda,"{'neg': 0.065, 'neu': 0.592, 'pos': 0.343, 'compound': 0.8555}",0.8555,2
nice budget hotel,surprisingly nice price room small ergonomically arranged highlight bathroom floor ceiling windows toilet shower stall generously proportioned shower large enough people room clean wi fi good work meetings mbps bar rip worth price getting gym small decent enough get workout location great since right ion orchard,5,2,nice budget hotelsurprisingly nice price room small ergonomically arranged highlight bathroom floor ceiling windows toilet shower stall generously proportioned shower large enough people room clean wi fi good work meetings mbps bar rip worth price getting gym small decent enough get workout location great since right ion orchard,"{'neg': 0.028, 'neu': 0.617, 'pos': 0.354, 'compound': 0.9618}",0.9618,2
good location bed pillow improve cleanliness facilities maintainance,location excellent mins walk ion shopping malls bed pillows super comfortable however cleanliness must improved hairs laying around floors suggest wear room slippers immediately towels stained mysterious brown stains phone also sing robots arrive working also difficulty casting phone tv works well visited yotel sg,4,2,good location bed pillow improve cleanliness facilities maintainancelocation excellent mins walk ion shopping malls bed pillows super comfortable however cleanliness must improved hairs laying around floors suggest wear room slippers immediately towels stained mysterious brown stains phone also sing robots arrive working also difficulty casting phone tv works well visited yotel sg,"{'neg': 0.035, 'neu': 0.644, 'pos': 0.321, 'compound': 0.9612}",0.9612,2
good nice stay yotel,fun stay yotel places strategic hotel clean staff polite love gym love smart stay yotel much experince would share relative friends thank yotel keep good smart work,4,2,good nice stay yotelfun stay yotel places strategic hotel clean staff polite love gym love smart stay yotel much experince would share relative friends thank yotel keep good smart work,"{'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.9847}",0.9847,2
good location nice view,good location nice view bathroom otherwise advantages room unpleasantly small breakfast absolutely worth price always wait things replenished queueing coffee machine one working alternative milk oats soy lactose free milk nothing enough vegetables healthy products would expected much room service charged done linen towels changed room cleaned really unpleasant linen bath towels changed even although pressed appropriate button evening use wet towels dry next day wet thing three days tired complain,3,1,good location nice viewgood location nice view bathroom otherwise advantages room unpleasantly small breakfast absolutely worth price always wait things replenished queueing coffee machine one working alternative milk oats soy lactose free milk nothing enough vegetables healthy products would expected much room service charged done linen towels changed room cleaned really unpleasant linen bath towels changed even although pressed appropriate button evening use wet towels dry next day wet thing three days tired complain,"{'neg': 0.139, 'neu': 0.682, 'pos': 0.179, 'compound': 0.5635}",0.5635,2
bad value money,smelly room old mattress room service bright friendly looking rooms hotel pictures tiny rooms useless layout average breakfast nice staff though location okay views good windows,1,0,bad value moneysmelly room old mattress room service bright friendly looking rooms hotel pictures tiny rooms useless layout average breakfast nice staff though location okay views good windows,"{'neg': 0.149, 'neu': 0.472, 'pos': 0.38, 'compound': 0.8316}",0.8316,2
small rooms good location,good value money orchard staff helpful downsides room small adults enough space put luggage glass separating toilet translucent enough see inside overhead bunk bed rooms also cleaned everyday,4,2,small rooms good locationgood value money orchard staff helpful downsides room small adults enough space put luggage glass separating toilet translucent enough see inside overhead bunk bed rooms also cleaned everyday,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.7964}",0.7964,2
great stay,hotel location services room cleanliness meeting expectations check process via kiosk booking made via agoda would need team guide us check process days room cleaning policy room cleaned rd days advisable notify guests front booking confirmation stage information able share everyone explain clearly check process bit messy group check,4,2,great stayhotel location services room cleanliness meeting expectations check process via kiosk booking made via agoda would need team guide us check process days room cleaning policy room cleaned rd days advisable notify guests front booking confirmation stage information able share everyone explain clearly check process bit messy group check,"{'neg': 0.043, 'neu': 0.8, 'pos': 0.157, 'compound': 0.7579}",0.7579,2
